"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YGL191W",5274.3886989876,-3.1536533046567,0.456877409098694,-6.90262473445136,5.10503615190798e-12,4.37519939665766e-11
"YNL160W",6686.95675715496,-3.15292000380192,0.406039921836382,-7.76504928269695,8.16134838220696e-15,1.07906973413706e-13
"YNCL0043C",25.1091671128325,-3.15158086138234,0.856925483951432,-3.67777703009818,0.000235275485106258,0.000654813880521792
"YGR256W",362.380841029046,-3.14641855729919,0.736334425829297,-4.27308359751825,1.92788135545915e-05,6.54633497034615e-05
"YDR276C",1669.80935385587,-3.14002354375567,0.41730446485293,-7.52453857607852,5.29068316425669e-14,6.19410247758069e-13
"YBR046C",1236.56027834015,-3.13360390243236,0.423330211916433,-7.40226852283092,1.3387743316523e-13,1.45436110981203e-12
"YDL078C",2931.1448990447,-3.1298015853749,0.446280443449763,-7.01308253882118,2.33123825128666e-12,2.1017856674986e-11
"YGL037C",2531.23328702256,-3.1251913720776,0.427844307945032,-7.30450613469216,2.78286973770969e-13,2.88099986408463e-12
"YOR285W",2197.77978771683,-3.12463822966496,0.420967194220525,-7.4225219270367,1.14910957837658e-13,1.26512544927037e-12
"YKL067W",1239.10917397646,-3.11309281831927,0.41475806852233,-7.50580411710946,6.10526548273378e-14,7.06114038154564e-13
"YDR178W",1254.38214838496,-3.11236980949762,0.433088020433196,-7.18646017127066,6.6492674831278e-13,6.59741011107567e-12
"YGL116W",157.567132376486,-3.11145851054859,0.53423896566889,-5.82409504078931,5.74228931828499e-09,3.12793590363288e-08
"YHR007C-A",66.0191740926355,-3.1082101102093,0.650943011248104,-4.7749342976272,1.79765935144677e-06,7.02019085063626e-06
"YLR356W",575.496497041014,-3.10805124199403,0.516133388466742,-6.02179845645523,1.72489599075755e-09,1.00971672260603e-08
"YBL099W",4631.08145778861,-3.10769751998834,0.414009017558643,-7.50635224883272,6.07976860130855e-14,7.04588567661771e-13
"YMR090W",1210.87812474816,-3.1046227711142,0.451313048939541,-6.87908931153043,6.02363887220796e-12,5.11651818151195e-11
"YNL336W",76.9486383292217,-3.10142645883406,0.611193478412298,-5.0743775389925,3.88766503759119e-07,1.66468828273819e-06
"YPL200W",29.4020785068969,-3.10111174267222,0.886624236496203,-3.49766182224762,0.000469355873076224,0.00123827759141078
"YPL119C-A",40.5895608248493,-3.0891693119919,0.859729841051501,-3.59318609694141,0.000326659113478518,0.000886734672671654
"YPL271W",1474.73155367019,-3.08905328793605,0.415732767487288,-7.43038203749601,1.08284467547881e-13,1.20374480914878e-12
"YLR049C",132.879940028926,-3.08770867216877,0.609406429196131,-5.06674777987126,4.0466989821907e-07,1.72815376776585e-06
"YHR051W",2066.10462090608,-3.07963226070194,0.407040931779205,-7.56590313224926,3.85179012395857e-14,4.64242072835006e-13
"YBR285W",66.7532641605228,-3.07743648929107,0.640273757923597,-4.80643857601032,1.53642657995127e-06,6.07042247772329e-06
"YNL208W",4923.5394448158,-3.07461797236373,0.417282748306665,-7.36818856001248,1.72962037633104e-13,1.85085544943835e-12
"YOR385W",235.929467366028,-3.06998154313202,0.496980565997439,-6.17726678501115,6.52208129168002e-10,4.11221535185772e-09
"YLR109W",1703.15317342449,-3.06603042498262,0.418859374224318,-7.3199517873047,2.48060061881918e-13,2.59150338371165e-12
"YJR085C",833.902553575001,-3.06403087439117,0.425107355914799,-7.20766373895742,5.69199765171117e-13,5.68703081257355e-12
"YFR003C",161.426865471755,-3.0623073088766,0.545503051595879,-5.61373084883351,1.98010131942042e-08,1.00765156032728e-07
"YLR423C",169.658279422855,-3.060576092158,0.525683275551707,-5.82209142747772,5.81157406580576e-09,3.1566661790074e-08
"YGR032W",3648.70036527173,-3.05627978336757,0.493858097680542,-6.18857886044942,6.07090347894014e-10,3.84043341623562e-09
"YOR084W",736.697912070528,-3.05428745642017,0.460113244890698,-6.63812113721207,3.17706724228612e-11,2.44800941616259e-10
"YPR145C-A",349.139530474717,-3.04833945791903,0.465361034572757,-6.55048281108811,5.73513580957974e-11,4.28074246416658e-10
"YDR150W",1046.28430994979,-3.04551087279433,0.452119734587002,-6.73607153108748,1.6272619984183e-11,1.30843749170572e-10
"YBR039W",2899.54775873683,-3.04402153259858,0.401632554957806,-7.57912050460744,3.47905260438233e-14,4.24681794458185e-13
"YLR136C",303.692926678051,-3.04401686854874,0.549162422591449,-5.54301740855518,2.97303291087724e-08,1.47109882582301e-07
"YGR201C",861.031483475643,-3.04297796634952,0.590482227965021,-5.15337773473138,2.55835899541318e-07,1.1249312787051e-06
"YBR201C-A",45.0060132174168,-3.04183825364371,0.8135869717811,-3.73879911939167,0.000184901398522318,0.000525862149299687
"YOL081W",2089.67287481584,-3.03743935207239,0.415279554973015,-7.31420392768858,2.58911693471008e-13,2.6950353547664e-12
"YMR040W",192.890725254728,-3.0358680164379,0.545311754189999,-5.56721543797887,2.58842295272622e-08,1.29647606337337e-07
"YBR056W-A",372.717657998583,-3.0343764685545,0.508549838651104,-5.96672388413884,2.42064521371659e-09,1.38859657800877e-08
"YPR194C",1548.36188293275,-3.0342386467459,0.473036927676371,-6.41438008159435,1.41397039282963e-10,9.92031923890888e-10
"YKL162C",114.81279938284,-3.02919978920544,0.600700614524945,-5.04277790959318,4.58821674936939e-07,1.94430354479199e-06
"YJR108W",20.5299461113788,-3.02502532712873,0.96792054005477,-3.12528270859668,0.00177634251620964,0.00416614539340441
"YBR085C-A",4932.99348355332,-3.02299083767946,0.430995409084769,-7.01397456668707,2.31641522097047e-12,2.0917156372328e-11
"YOR383C",3409.12659736418,-3.02267397696592,0.401234841842579,-7.53342846071138,4.94250964569045e-14,5.84625366148302e-13
"YLR216C",3808.17789040421,-3.02110841711877,0.40456503656855,-7.46754698019206,8.17035605516531e-14,9.33638491333761e-13
"YBL045C",2931.79762944539,-3.01988779048386,0.40069299854375,-7.53666223632337,4.82153022854333e-14,5.72681754323871e-13
"YLL017W",25.5062052957436,-3.01987518117947,0.967790527147473,-3.12038100856436,0.00180617253922108,0.0042274479914312
"YJL158C",734.47397348913,-3.01292073237298,0.611864116436114,-4.92416641446822,8.47207170085191e-07,3.47191198907496e-06
"YGR146C",660.633555205179,-3.01172270303452,0.546178831955016,-5.51416958481204,3.50430582047027e-08,1.71032828833694e-07
"YBL001C",659.00917516157,-3.01083320614996,0.447670032266685,-6.72556344883133,1.74914251024187e-11,1.40053718477409e-10
"YIL086C",39.8477278263315,-3.0107009718699,0.792189043967414,-3.80048297157938,0.000144414342347229,0.000419043137322801
"YMR196W",850.174075463597,-3.01053270567278,0.47149676471482,-6.385054852908,1.71336042737302e-10,1.18609291979571e-09
"YPR191W",2537.12327013084,-3.00908126817851,0.405926446785985,-7.41287317444723,1.23592068489343e-13,1.35031410706391e-12
"YDL113C",506.243578733051,-3.00830268128649,0.458114962733325,-6.56669815658841,5.14431757909476e-11,3.85992374053965e-10
"YHR171W",124.806741258911,-3.00694469608375,0.534134248462816,-5.62956729462197,1.8066227634702e-08,9.22650786874835e-08
"YNL202W",737.456940810438,-3.00315204754448,0.671458972543779,-4.47257713478344,7.72825093312831e-06,2.78616099446849e-05
"YGL208W",628.791748273442,-3.00301127051227,0.43281980371263,-6.93824830738593,3.96991501837597e-12,3.4436005273034e-11
"YIL123W",607.603870833507,-2.9995545197442,0.464837045978855,-6.45291623310215,1.09718012492371e-10,7.8418929028567e-10
"YMR136W",634.990549855962,-2.99893674432192,0.539822530968284,-5.55541232957191,2.76957196652398e-08,1.37876517463911e-07
"YJL057C",465.46118284682,-2.99884705677154,0.475017811263706,-6.3131254990073,2.73455561285024e-10,1.82081234401617e-09
"YLL040C",530.374217380193,-2.99503919413777,0.444795060364061,-6.73352620347526,1.65599821193876e-11,1.32967598363946e-10
"YOR035C",587.422509280413,-2.98963653811419,0.462586759409014,-6.46286664567239,1.02737826976129e-10,7.39841584199171e-10
"YGR161W-C",349.83255957849,-2.98785832640873,0.49562925298577,-6.02841399778014,1.65576466541405e-09,9.74229466546292e-09
"YMR056C",802.734055559267,-2.98101255326338,0.556805949015767,-5.3537728153457,8.61390003247008e-08,3.99956023405444e-07
"YOL065C",99.1357370542024,-2.97958443515101,0.571270273448581,-5.21571762725231,1.83106935985836e-07,8.22831403860999e-07
"YFR024C-A",718.817102953221,-2.97759972032898,0.421855314354261,-7.0583435102313,1.68499109121447e-12,1.56093430375451e-11
"YHR159W",44.2833789493396,-2.96890039939088,0.690167403534883,-4.30171054759299,1.69484620809949e-05,5.83112652726536e-05
"YGL187C",2569.07675895074,-2.96649584182591,0.422227917923208,-7.02581642733873,2.12818115753166e-12,1.94319571401416e-11
"YDR055W",1060.00156387848,-2.96618671115266,0.417716620314159,-7.10095449140097,1.23898174664884e-12,1.17242487596109e-11
"YJR148W",694.270425565377,-2.96514406843851,0.448959506251737,-6.60447997458356,3.98915127177217e-11,3.036953594534e-10
"YDL247W",12.2613911367229,-2.96438922117766,1.18150918282562,-2.5089853420252,0.0121078508545186,0.0239355822313946
"YER004W",914.031899924145,-2.96241187929922,0.445549402210252,-6.64889654122188,2.95298466543877e-11,2.27841471827991e-10
"YKL213C",348.171546435306,-2.96139861548989,0.469088656123825,-6.3130893847669,2.73519408882778e-10,1.82081234401617e-09
"YLR257W",2547.95347831299,-2.96113365550371,0.409306779844541,-7.23450917824615,4.67215745713379e-13,4.70917278910052e-12
"YLR038C",1922.40642212717,-2.95879402336816,0.411521467739087,-7.18988984857551,6.48436143937144e-13,6.44495993756971e-12
"YKR018C",1358.61729410297,-2.95299025875302,0.457427267281649,-6.45564982669648,1.07755511832779e-10,7.73058026619872e-10
"YLR345W",996.112626689777,-2.95194888032799,0.464160882618386,-6.35975367781038,2.02077540336918e-10,1.3788962079009e-09
"YPL127C",516.13880226514,-2.95012873818026,0.45923227531381,-6.42404486088076,1.32700067779168e-10,9.35600847334649e-10
"YFL030W",1569.60280981545,-2.94740278898627,0.414190313963343,-7.11605918734043,1.11056619376457e-12,1.06143430038433e-11
"YDL199C",214.348366863276,-2.94545248489994,0.572328059698608,-5.14644081307325,2.65475172847823e-07,1.16196128788516e-06
"YMR191W",4298.21567636917,-2.94520547435516,0.53688058946803,-5.4857738054442,4.11663379622993e-08,1.9888378467018e-07
"YKL129C",316.195017508819,-2.94426745918496,0.461902873281849,-6.37421334547186,1.83904437757882e-10,1.26544820452389e-09
"YEL073C",198.426697803263,-2.9424872035342,0.512717399191679,-5.73900399747142,9.52349724454609e-09,5.04833534490985e-08
"YKR011C",288.960904324448,-2.94112387144795,0.473870154656782,-6.20660289014861,5.41421783903613e-10,3.44787509771767e-09
"YFL041W-A",19.4997611298363,-2.93908368067066,0.918010477090698,-3.20157967040313,0.00136676273707065,0.00329046117314108
"YOR114W",72.6443484658905,-2.93539927619888,0.611669183300317,-4.7989981453057,1.59461271025973e-06,6.27433523452711e-06
"YMR195W",727.521488493115,-2.93112509468084,0.522502429749437,-5.60978270682195,2.02580812567211e-08,1.02725877054675e-07
"YPL223C",466.641031783871,-2.93034208321919,0.721034558130862,-4.06407993926882,4.8222298180862e-05,0.000152117719391942
"YHR132W-A",668.686231740934,-2.92744390526634,0.48516341394405,-6.0339337656733,1.6001567248211e-09,9.48333048612919e-09
"YNCP0015C",21.7417589698799,-2.9257205183245,0.903295730239761,-3.23893982931584,0.00119974880974136,0.00291411197953723
"YML091C",460.798079466225,-2.92508561913041,0.465542249687261,-6.28317971375403,3.31717220442741e-10,2.18788143667591e-09
"YGR161C",1521.87923879759,-2.92462934046335,0.532227966488816,-5.4950688889153,3.90557924757444e-08,1.89326343711801e-07
"YIL046W-A",14.3610848745104,-2.92407952564443,1.18842129932631,-2.46047384652398,0.0138753684562331,0.0270100253015758
"YJR103W",1050.29970707074,-2.9193676449285,0.41823225298825,-6.98025468879973,2.94645420892569e-12,2.61526361955032e-11
"YDR009W",102.823699591985,-2.91718185978464,0.562921922704204,-5.18221398408305,2.19267448269178e-07,9.7386046651749e-07
"YIL017C",396.641346915917,-2.90971161467226,0.484628003005544,-6.00401049181422,1.92502253520297e-09,1.12113469115331e-08
"YOR298C-A",2905.87673842248,-2.90684539621717,0.432304866865797,-6.72406354638509,1.76725298699605e-11,1.41306192046821e-10
"YKL117W",1712.45505285267,-2.89030731331063,0.422102326977504,-6.84740909628928,7.51994453712913e-12,6.26662044760761e-11
"YJR045C",5365.56600672905,-2.88403589732239,0.441021856412789,-6.53943983815391,6.17496751175412e-11,4.59112844218083e-10
"YDR214W",1110.81642108353,-2.88087765813954,0.421088891238729,-6.84149527114045,7.83707922883837e-12,6.50250414276807e-11
"YDR129C",2722.24378949204,-2.87900517309271,0.40640244192906,-7.08412370611508,1.39926873148926e-12,1.31324811275017e-11
"YBR128C",98.4624818969017,-2.87443026809282,0.590449264210938,-4.86820873921172,1.12614345004906e-06,4.52115796040034e-06
"YOR230W",2461.45968272977,-2.87048960479761,0.472955112203036,-6.0692643566676,1.28497480986149e-09,7.76819512825453e-09
"YNL007C",2174.00827244894,-2.87007622099106,0.475970313013454,-6.02994796633447,1.64012477862315e-09,9.68011789445108e-09
"YJR074W",433.426856761137,-2.86899982132887,0.470664589938828,-6.0956355813845,1.0900347916932e-09,6.70295293495548e-09
"YDL197C",158.171960830797,-2.86650677363879,0.519561323959301,-5.51716735147771,3.4450734228238e-08,1.68861689603307e-07
"YBR052C",276.537174801651,-2.86049176402198,0.554702180965154,-5.15680641284818,2.51197268047017e-07,1.10708572715102e-06
"YJL216C",11.4380622147764,-2.8596543092747,1.13141552693679,-2.52750138317171,0.0114877371489113,0.0228437982554766
"YPR149W",5740.29516282688,-2.85657583806137,0.404138166934944,-7.06831492735801,1.56826323752445e-12,1.4593354843735e-11
"YDR435C",298.864432857387,-2.85542725295297,0.484497857872981,-5.89358075903313,3.77915268633992e-09,2.12114207149961e-08
"YGR247W",80.0489034595911,-2.85425312041664,0.602262685468405,-4.73921627436833,2.1454641588046e-06,8.265667771976e-06
"YCL035C",2667.20208352887,-2.85403381797491,0.404424868749188,-7.05701859235787,1.7011287064613e-12,1.57333793933618e-11
"YNL257C",195.245322761086,-2.85360033447781,0.511734918594956,-5.57632522383424,2.45652478443451e-08,1.23148900095338e-07
"YKL171W",488.160392262057,-2.850006464064,0.510630366435831,-5.5813493505231,2.38659721525382e-08,1.20063875723446e-07
"YHR139C-A",57.6310237215387,-2.84614891604684,0.773594812733697,-3.67912099357186,0.000234039220563489,0.000651689950255824
"YPL265W",1462.33870295938,-2.84578466330561,0.501696961000227,-5.67231792202211,1.4087821984956e-08,7.29889419582564e-08
"YBR201W",63.8124661588962,-2.84451598671003,0.666164524661461,-4.26999019222103,1.95481563448234e-05,6.62992861813471e-05
"YGL006W",2696.90559239164,-2.84179721683439,0.438654994724089,-6.47843350928185,9.26797557801344e-11,6.71634939039582e-10
"YGR122W",470.254064518631,-2.84105332355411,0.495937210051381,-5.72865529339846,1.01229857639894e-08,5.34139110588379e-08
"YJL074C",124.452997674133,-2.83535143747615,0.689508637982916,-4.11213330955601,3.92019814762096e-05,0.000125731845350868
"YIL033C",2717.85103417089,-2.83439594318153,0.459883244702758,-6.16329465321905,7.12467536579316e-10,4.45292210362073e-09
"YMR297W",3928.04927224117,-2.83422505554791,0.448920322920183,-6.31342559212191,2.72925579105993e-10,1.82081234401617e-09
"YIL087C",837.320622626442,-2.83247937362407,0.46607735811185,-6.07727306277841,1.22243500784348e-09,7.42934227166023e-09
"YPL171C",149.759061958895,-2.82958638018296,0.587694238371763,-4.81472540554842,1.4740243840483e-06,5.83595407930602e-06
"YJL042W",1188.51079167854,-2.81894661673915,0.421314236562559,-6.69084111597681,2.21891478065655e-11,1.73305417725222e-10
"YKL163W",839.803684016596,-2.81679706451901,0.488868436324248,-5.76187140593127,8.31863698865828e-09,4.42193098979282e-08
"YER044C",405.382732334599,-2.81639425212048,0.450078881021014,-6.25755699918962,3.91054750710866e-10,2.5440777816133e-09
"YJL103C",307.551653375235,-2.81626027088964,0.509704760875533,-5.52527754704914,3.28965149868853e-08,1.61658839742419e-07
"YBR006W",283.786982287472,-2.81376777513429,0.462564798845824,-6.0829699582742,1.17976459777175e-09,7.20827355628949e-09
"YGR087C",132.725304851957,-2.81230832472482,0.706202343582903,-3.98229820430307,6.82520683210306e-05,0.000210175642564553
"YDR085C",273.196243536724,-2.80712066953381,0.513483676062038,-5.46681579259134,4.58191771473167e-08,2.20247513995288e-07
"YEL068C",58.6239057335462,-2.80676001239285,0.65802522742602,-4.26542918935186,1.99518287415616e-05,6.75882955890179e-05
"YNR070W",67.4997819075766,-2.80466216542245,0.62336822713629,-4.4992061566995,6.82076879976907e-06,2.48087048149161e-05
"YPR098C",675.840563363952,-2.8039893403382,0.461141612445014,-6.08053852583634,1.19779567141347e-09,7.30285433316518e-09
"YER179W",26.6399144714033,-2.80189387954905,0.825718345303807,-3.39328040303883,0.000690609056302352,0.00176980163264591
"YHR161C",678.778952553231,-2.80145070064752,0.451847701078516,-6.19998883243344,5.64671673198058e-10,3.58000590150485e-09
"YFR014C",428.835876197502,-2.79958486274018,0.436844056227188,-6.40865961853493,1.4680453200247e-10,1.0261977359147e-09
"YNR007C",432.646071499382,-2.79912172364792,0.470879371947678,-5.94445603354853,2.77376403411994e-09,1.58323021887704e-08
"YNCM0031W",256.037109884442,-2.79756293197365,0.504441180740575,-5.54586548201025,2.92503647488301e-08,1.44860154141049e-07
"YCR012W",27405.6734465551,-2.79275637398636,0.3965932496033,-7.04186563129824,1.89682706817663e-12,1.7430714230034e-11
"YPL109C",158.681463708387,-2.7898160917261,0.514665326013061,-5.42064124144104,5.93856312413657e-08,2.82377690080414e-07
"YAL008W",422.527674386543,-2.78934101542822,0.488685875063966,-5.70784047127023,1.1441858351156e-08,5.98762697078317e-08
"YNL312W",177.742584948862,-2.78899903872023,0.709200251590761,-3.93259736226039,8.40329262679643e-05,0.000253604903997942
"YCL061C",79.728494601563,-2.78513412156007,0.655332766938724,-4.24995401125805,2.13814410189427e-05,7.20475278595919e-05
"YOR343C",10.9413986479733,-2.78159478367575,1.15331801286038,-2.41181942244797,0.0158731409628689,0.0304945409437666
"YHR050W-A",193.50589237678,-2.78020539718315,0.512381009876511,-5.42605081685835,5.76145621304313e-08,2.74184013463607e-07
"YOL114C",24.0128717272294,-2.77179289128199,0.870863102967655,-3.18281126142158,0.00145852654238489,0.00348064379122696
"YPR115W",758.627157861423,-2.76643353426931,0.454416671976339,-6.08787860321586,1.14416571534757e-09,7.01322132801375e-09
"YMR261C",301.398869485699,-2.75620474974832,0.529102128586114,-5.2092112294342,1.89645114613673e-07,8.51248363433872e-07
"YNL071W",3590.19078648097,-2.75599641203459,0.425470158932823,-6.47753162982632,9.32352330315638e-11,6.748062062019e-10
"YML013W",286.530178728479,-2.75237552744419,0.473979474692722,-5.80695087952603,6.36207912735178e-09,3.43612292491405e-08
"YNL130C",557.249356594683,-2.75161550603735,0.432368486246075,-6.36405194543091,1.96499635429932e-10,1.34403872501357e-09
"YBR038W",168.81142363461,-2.74861494524659,0.516695023218011,-5.31960793453754,1.03991105370518e-07,4.77808248993751e-07
"YMR194C-B",402.796590957717,-2.74573537229634,0.52426864645342,-5.23726793671666,1.62971018611422e-07,7.35811578509773e-07
"YOL108C",502.631494125046,-2.74496079148984,0.438223083358774,-6.26384345263376,3.75602559932572e-10,2.4463306662275e-09
"YER178W",2580.62375002363,-2.74474887513406,0.436038697788171,-6.294736887017,3.07921706404521e-10,2.04033769579385e-09
"YFR019W",176.828801295822,-2.74292531353092,0.502886287042144,-5.4543649015847,4.91481841459423e-08,2.35853607909069e-07
"YOR313C",12.8222551229408,-2.73732800165751,1.0626314714814,-2.57598995994486,0.00999535486081755,0.0201484834293233
"YNL052W",3420.25531776423,-2.73310971946816,0.413871088740121,-6.60377057935627,4.00829677294647e-11,3.04747663016183e-10
"YGR287C",501.005683391087,-2.72711198703551,0.500086736934468,-5.4532779728427,4.94496774526643e-08,2.37101677903269e-07
"YKR091W",134.438292160309,-2.72608881828963,0.556921827377198,-4.89492184410878,9.83448048675827e-07,3.9789682534764e-06
"YHL034C",1917.92676931598,-2.72450869747,0.410793681022088,-6.63230430100873,3.30486358453068e-11,2.53964349281049e-10
"YAL034C",1108.06296285573,-2.71793993748444,0.498490055371166,-5.45234535413292,4.97097964410659e-08,2.38149443200922e-07
"YNL134C",873.827556954588,-2.7171542383494,0.414733954300218,-6.55155964486694,5.6939236981528e-11,4.25557613210506e-10
"YNCM0034C",456.742457288024,-2.71672611951774,0.446633589738372,-6.08267309476015,1.18195182133532e-09,7.2139383551649e-09
"YAL049C",884.127431443842,-2.71610772823273,0.433034538467801,-6.27226580550152,3.55831436510496e-10,2.33616396103508e-09
"YBR059C",672.681887688725,-2.71320825251919,0.449814886993746,-6.03183294055121,1.62110320035766e-09,9.58761965087565e-09
"YNL327W",221.302540040913,-2.7129723777553,0.472994384114065,-5.73573908881983,9.70880246995805e-09,5.13230786154292e-08
"YJR019C",831.789440468644,-2.71248081832765,0.463919978607619,-5.84687218357942,5.00902085785672e-09,2.76801586980982e-08
"YDR529C",2594.06762377847,-2.71030112977048,0.40942806480515,-6.61972483752508,3.59868101920869e-11,2.75066072563014e-10
"YMR152W",1014.54525911434,-2.70883182052165,0.464042939200651,-5.83745940663986,5.30028023948555e-09,2.90652340718916e-08
"YHR037W",726.295604432599,-2.70352395735595,0.462370846931597,-5.84709000426211,5.00246868006002e-09,2.76706600901871e-08
"YCR083W",521.025473077555,-2.70302862221757,0.52035338444827,-5.19460178986552,2.05158498753267e-07,9.1474486398945e-07
"YNL144C",500.980311968205,-2.70232605577166,0.503309060404681,-5.36911863577197,7.91223604908516e-08,3.69775929640919e-07
"YKL197C",162.057455410101,-2.6998422628928,0.522557249361993,-5.16659613121648,2.38395615332757e-07,1.05472557788256e-06
"YOR020W-A",793.771704927333,-2.69639619174709,0.430450388287201,-6.26412767909511,3.74918197022048e-10,2.44512671193859e-09
"YLR205C",1033.62476383454,-2.69258228530052,0.432982593310071,-6.21868483145299,5.01339150507909e-10,3.22490633332335e-09
"YLR151C",105.023915628543,-2.69159882239639,0.534496916649054,-5.03576117757789,4.75953675048774e-07,2.01243337492927e-06
"YBR090C",12.497971605801,-2.69042279159877,1.07437508432638,-2.50417459493267,0.0122737449895678,0.0242467874621379
"YPR172W",342.406532083146,-2.68762711709286,0.472952543985721,-5.68265706838868,1.32618021570323e-08,6.87715736856974e-08
"YAR050W",52.4459396255385,-2.68273693510648,0.655073488475833,-4.09532210095761,4.21581847094857e-05,0.000134534898250728
"YMR144W",62.8738830356406,-2.68272319639323,0.66518359763246,-4.03305674695174,5.5055977779109e-05,0.000171768650019291
"YFR047C",390.102515773696,-2.68257821236675,0.440747196972626,-6.08643283676597,1.15454056775989e-09,7.06924572238009e-09
"YER079W",1089.54754440724,-2.68247386142313,0.411709510428393,-6.51545274878871,7.24707342347707e-11,5.34658445224307e-10
"YKL209C",122.855509288992,-2.68230278356564,0.563379176219994,-4.7610967830984,1.92543677182981e-06,7.46824222135887e-06
"YIL157C",438.998345775726,-2.6816011088584,0.481819279297909,-5.56557452986509,2.61290073874887e-08,1.30759237144556e-07
"YNL192W",1501.64695428102,-2.6801789050585,0.487529798522586,-5.49746684855065,3.85285716610897e-08,1.87246241731527e-07
"YMR303C",9139.50500836508,-2.6761169192423,0.453119833280494,-5.90598054353033,3.50555347995533e-09,1.96950870193761e-08
"YDR274C",90.7837067389119,-2.67545857152827,0.641182421649629,-4.17269482317509,3.01018012707206e-05,9.83794218146749e-05
"YJR153W",45.7734899651817,-2.67424906872474,0.690445464999337,-3.87322272980286,0.000107405586308661,0.000318269659222092
"YLR053C",270.229482297022,-2.67348881196528,0.522031088967534,-5.12132106394826,3.03402556567595e-07,1.3139029019285e-06
"YDR314C",150.328964120384,-2.67290089346857,0.506780830559536,-5.27427387203541,1.33282744191837e-07,6.05110000395138e-07
"YDR275W",634.706288225516,-2.67001055325583,0.428460461862242,-6.23163813447574,4.6158272508123e-10,2.98932251254529e-09
"YMR008C",1546.93512974972,-2.66863290789723,0.496523396159925,-5.37463678154189,7.67372119997462e-08,3.59803880997991e-07
"YJR033C",210.617780054365,-2.66820792213238,0.4971714988318,-5.36677570697806,8.01566336495675e-08,3.73998963034861e-07
"YDL091C",383.360856139223,-2.66712153174599,0.439232283545173,-6.07223474153326,1.26142355391195e-09,7.63724918887092e-09
"YLR273C",60.4500114399439,-2.66562124093847,0.629620019839769,-4.23369835288408,2.29879241379734e-05,7.68725850992393e-05
"YPL078C",3513.8962483459,-2.66290393461419,0.410509757496464,-6.48682250783558,8.76655101872065e-11,6.36909956626595e-10
"YPL187W",12.1365254946368,-2.66114677642429,1.16602797377769,-2.28223236171832,0.0224756254382808,0.0414405654216288
"YHR096C",5339.37416719713,-2.65738760977243,0.621466183102662,-4.27599712104278,1.90283681741735e-05,6.48051206407753e-05
"YOR132W",461.993010073736,-2.65399515500922,0.444431237709122,-5.9716665477647,2.34842150598015e-09,1.34987079535505e-08
"YEL059C-A",34.3582273032021,-2.65312755212486,0.736952645973279,-3.60013301617355,0.0003180544335783,0.000865428532431448
"YER054C",211.46134659407,-2.65141086110581,0.633041103777798,-4.18837077921637,2.80964215094539e-05,9.23905876746834e-05
"YJR039W",164.199569912001,-2.6487380204466,0.545383178405794,-4.85665514691726,1.19385246626118e-06,4.77624414349773e-06
"YLL009C",214.063845241634,-2.64731422614885,0.472736483083605,-5.59997867920142,2.14378170421425e-08,1.08324362370932e-07
"YMR251W",145.20886244712,-2.64187834832548,0.538781842880144,-4.9034286942613,9.41781394817013e-07,3.82389963498397e-06
"YLR154C",64.9590146453428,-2.64084422792738,0.634869475864611,-4.15966482611388,3.18714952449048e-05,0.000103555227172009
"YOR120W",713.984803958486,-2.63324725223797,0.449700122396422,-5.85556267631319,4.75397687660425e-09,2.63981742178073e-08
"YFL018C",1944.51466604859,-2.63063440798659,0.414908643349716,-6.34027381726367,2.29357162154881e-10,1.55025944903978e-09
"YLL016W",264.698216223538,-2.6306159656556,0.621824384289878,-4.2304805538621,2.33192603223116e-05,7.78441780438681e-05
"YPL276W",67.7279847324791,-2.62507287460156,0.889184113155245,-2.95222646892168,0.00315491449289202,0.00704320173434125
"YPR036W-A",6227.40589335634,-2.62153679003782,0.477701736416719,-5.48781088740056,4.06945390976417e-08,1.96936801634825e-07
"YJL001W",695.873398490253,-2.62032734917324,0.471334365543497,-5.55938106942772,2.70733005484904e-08,1.34895252950485e-07
"YMR311C",1619.47361004847,-2.61929523420154,0.434042303001799,-6.03465426315988,1.59303386167348e-09,9.45090037106805e-09
"YNL138W",632.638686820145,-2.61606735698443,0.462593407718822,-5.65521970986355,1.55647038946128e-08,8.01330303926783e-08
"YBR221C",1779.97181464231,-2.61484431310816,0.41724262480989,-6.26696353063058,3.68156332305436e-10,2.40918129568842e-09
"YIL042C",345.351922233352,-2.61182436740887,0.476475259885214,-5.48155295206319,4.21608491706873e-08,2.03516746629161e-07
"YLR219W",554.847907861998,-2.61070864473612,0.465183870841235,-5.61220800715841,1.997611063871e-08,1.01533638460982e-07
"YEL024W",1983.84891976177,-2.61048913804738,0.402254992038977,-6.48963764207167,8.60430668456505e-11,6.26713177724362e-10
"YPL014W",134.935129065928,-2.60374952945743,0.80554258440883,-3.2322928419337,0.00122801138638756,0.00297896829960542
"YOR142W",885.199068105248,-2.59879316950717,0.484122384581853,-5.36805000609878,7.95924880926588e-08,3.71669652798101e-07
"YOR376W-A",33.8237916501983,-2.59361725684363,0.751592387802757,-3.45082959717825,0.000558866306306663,0.00145498390341321
"YDL149W",200.199472236154,-2.59322837864908,0.557256613674189,-4.65356231763857,3.26248941352416e-06,1.22557427115655e-05
